names	artist_id
Norrie Paramor	ARMQ32V1187B9999F3
Mastodon	ARMQHX71187B9890D3
Spok Frevo Orquestra	ARMQUTT12086C12BF5
Georges Parys	ARMQUXW12509412F2F
Penguin Café Orchestra	ARMR44C1187FB433D2
Fergie	ARMRCET1187FB52049
Kanda Bongo Man	ARMRQF21187FB54D89
Roj	ARMRQFC1269FCD2C40
K's Choice	ARMSL551187FB3F4B0
Dave Eggar	ARMSW7X1187FB5B504
Emilio	ARMT23H1187B995083
Johnny Copeland	ARMTE8E1187FB5ACC2
XLNC	ARMTIIX1187B9A1896
Israel & Moises	ARMTT971187B99386F
Mohammad Nouri	ARMTTWG11F4C83E6AE
Sheila Walsh	ARMTXSP1187B990581
Azis	ARMUC731187B9A172D
Bionikworld	ARMUCXW11F50C4BFEC
The Villas	ARMVRLO11F4C846488
Tha Alkaholiks	ARMW4I01187B98AEF8
Daouda	ARMW52H1187B98C835
Angélla Christie	ARMW8O71187B98CD90
Los Titanes	ARMWXUE1187B9B9D3D
Charley Pride	ARMWZF41187FB387F9
Lynn August	ARMX0GY1187B98B62E
Johnny Vicious	ARMX5R91187B991E20
I.N.T.	ARMXCWK12086C13DB2
Novembre	ARMY5XE1187FB38AF3
Cowboy Mouth	ARMYKRB1187B98CFF0
Dictators	ARMYPSO11F50C49252
20/20	ARMZ4PD1187B9ACBCD
Séamus Ennis	ARMZ4SJ1187FB4657B
The Jane Shermans	ARMZJIZ1241B9CA2DB
Jericho	ARMZSTW1187B99DC0D
Ayo	ARN03F71187FB4E3F4
Hall & Oates	ARN0DMU1187FB5B63A
Vincenzo	ARN0NCG1187B9911A9
Cross Country	ARN1J741187B99EFB9
Inner Circle	ARN1SGT1187B9AC5A4
Jack Off Jill	ARN2C4X1187B9B363C
David Jalbert	ARN2M4711C8A423BD6
The Distillers	ARN2ZKL1187FB3972B
Stephan Micus	ARN3O411187FB4D859
Jacky Cheung	ARN3X4T1187B99EA39
Pagan Wanderer Lu	ARN4IYF1187FB49D76
Richard Lloyd	ARN4MQP1187FB40F7D
John Van Tongeren	ARN522Q1187FB42EE1
Leonard Kwan	ARN5BHA1187B99E072
Eyes Set to Kill	ARN5L1O1187FB4D955
2-Gether feat. Sarinah	ARN5MQ11187B98A12D
The Smashing Pumpkins	ARN5NHX1187FB4F755
Warrior King	ARN5W1B1187B98BE10
Jimmy Wyble	ARN6EWN1187B9A4600
A Skylit Drive	ARN6M7I1187FB4DEAF
Walter Wanderley Trio	ARN76SM1187FB386BA
Furry Lewis	ARN7OQ21187FB5A6B3
Jessica Simpson	ARN7POH1187B9B301E
Lionel Rogg	ARN8NCB1187FB49652
Moments In Grace	ARN8YG41187B99A480
Leo Gandelman	ARN9GBH1187FB3FEF9
The Dells	ARN9Q881187FB3D951
Rick Ross	ARNAIMI1187FB5733C
Flora Purim	ARNARI81187FB3C9A7
Gösta Ekman / Tage Danielsson	ARNAYJN1187B99CD8A
William Coulter	ARNBFWO1187FB4D1DD
Benga	ARNBIUE1187FB3E846
Alex	ARNBV1X1187B996249
Ambient Music Therapy	ARNBXZH122988F2C16
Dolores Keane	ARNCOPS1187FB5A086
Diamond Rexx	ARNCWQE12454A2E59C
Storyville	ARND48J1187B990A0B
Suicidal Tendencies	ARNDB1X1187B990AA0
Turisas	ARNDBEM1187B9A2918
Noemi	ARNDFTA125FEF32B22
Pantanito	ARNDHMV1241B9C870B
Jimi Hendrix	ARNDL191187FB51583
Jellyfish	ARNDTKL1187B9AF57C
Jimmy Cliff	ARNE16X1187B9B2DEE
Vitamin C	ARNEJAG1187FB41600
Bukka White	ARNEL2O1187FB4421A
The Tamperer	ARNEPDO121318C580C
Sophie B. Hawkins	ARNF6401187FB57032
Chroma Key	ARNFLMN1187FB50BB3
Circle Jerks	ARNFTGS1187B9A465F
5 Blind Boys Of Alabama	ARNG61X1187B98C7DF
New Order	ARNHHIV1187FB4EA23
Nightfall	ARNHJHU1187B98F79C
LL Cool J / Freeway	ARNHMFD1187FB3B3F6
Smash Palace	ARNHTNJ11ECC836DAF
Human Disease	ARNI8K81187FB423C7
The Primitives	ARNI9J91187B9ACFCD
Xcultures	ARNIFX51187FB418EA
Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas	ARNILB71187B99EC88
DCS	ARNIO6W1187FB37297
Arturo Sandoval	ARNITNO1187FB555D3
Paula Santoro	ARNJ2VR1187B989DA8
Namatjira	ARNJCPV1269FCD1139
Ciaran Byrne	ARNJCYH11C8A42AC5F
2raumwohnung	ARNJVSL1187B99AFD4
Electronic pig	ARNKWCP1187FB3AAF6
Mannheim Steamroller	ARNLE621187B98ECB5
Organ Donors	ARNLHY61187FB3A0C0
Van Halen	ARNLO5S1187B9B80CC
Isaacs	ARNLOIO11F4C841019
Tabu Ley Rochereau	ARNLOX91187B990BFC
Trick Trick / Eminem	ARNLW7H1187B99EC9D
Serge Desaunay	ARNLY0W11C8A42C7E5
Djalma Correa	ARNM86K1187B99210D
Modern Day Escape	ARNMBZY122BCFCCEB8
Kingston Trio	ARNMHWR11F4C83B384
Tigerstyle	ARNMUMC1187B9A7A38
Curtis Mayfield	ARNMWP51187FB3E963
We Show Up On Radar	ARNNBW81187FB55594
Kary Ng	ARNNC731187FB55D14
Yahir	ARNNHLN1187FB42912
Jinx	ARNNKDK1187B98BBD5
Luke Bryan	ARNNM56119B86686EA
Oscar Pettiford	ARNNPJM1187FB3DB37
Sizzla	ARNNQ9E1187FB3C82F
Belphegor	ARNNQBT1187FB437C1
Byron Cage featuring Tye Tribbett	ARNORNI1187B98CAFB
Banda La Bocana	ARNP42K1187B9AB7DF
Cardenales del Exito	ARNP9WW1187B990803
lextrical	ARNPAGP1241B9C7FD4
Jimmy Page / Robert Plant	ARNPPTH1187B9AD429
Novaspace	ARNQ7UN1187B98EE77
Despina Vandi	ARNQAVF11F4C844C04
Beatnuts	ARNQESK11F4C83FD6F
BigElf	ARNR58F1187FB52FA9
The Crystal Method	ARNRPI31187B9AC699
Adam Richmond	ARNRTFR1269FCD155C
Cheo Feliciano	ARNSAEA1187B9B908E
Shinehead	ARNSTES1187FB4FC9B
Clp	ARNTLGG11E2835DDB9
Tony Matterhorn	ARNTQF31187B9A02FF
Mr. Blue	ARNTRZQ122ECCBC53C
Andy & Lucas	ARNTTHK1187B98FF64
THE CHIFFONS	ARNUFGE1187B9B7881
Ray Lynch	ARNUIBF1187FB4A28F
Melt Banana	ARNUPIM11F4C83BD4D
Faith Yang	ARNV7U61187FB54DCB
Corona	ARNVCZC1187B9934F5
Heavy D / McGruff	ARNVH8S1187FB52F86
themselves	ARNVM131187B990D2B
Roy Carrier	ARNVYGT1264D12B047
Al Toomer	ARNWBIU11F50C505F4
Movado	ARNWCYY11F4C83DDBE
Frenchy	ARNWJEE1187B98DB44
Handsome Boy Modeling School	ARNWZ1N1187B9B71BA
Baby Bash	ARNXNH81187FB52EB5
MICHAEL WHITE	ARNYDR91187FB542BF
Joe Satriani	ARNZ70R1187B9A4824
Ino	ARNZNFW122BCFCAB3B
Capleton	ARNZPLV1187FB3DF5D
The LeRoi Brothers	ARO08R311C8A414C15
Portable	ARO0EUG1187B9AC250
Keb'Mo'	ARO0QD41187FB3AB0A
2 Minutos	ARO0R521187B98A2D1
Al Duvall	ARO1D981187B9A0D24
Los Solitarios	ARO1NHM1187B9B9D27
The Black Velvet Band	ARO2EDF1187B993BD8
Lari White	ARO2PB81187B98EB4A
Fleet Foxes	ARO2U2Q119B86692A8
Original Love	ARO31HI1187B9A12E4
Chico	ARO32TC1187FB39461
Fortitude	ARO344A1187B9B65C3
Virtue	ARO3PIY1187B989933
GWAR	ARO3SS31187FB3729C
Cobra Killer	ARO3XZQ1187FB39351
Sasha	ARO41T51187FB397AB
Adrenaline	ARO4H5M1187FB4384D
Kenny Rogers	ARO4WQR1187B9B9825
Pepper	ARO5P0H1187FB5BAD7
Lou Reed	ARO5T1P1187B9AC680
Sonic Subjunkies	ARO6WZY1187FB3A86E
Annie Blanchard	ARO762K1187FB46BCD
M.I.K.E.	ARO7FES1187B9A59BE
Oesch's die Dritten	ARO7IJV1187FB5BFAD
Egberto Gismonti	ARO81XD1187FB38096
Reni	ARO89GU1187B98ADA2
Jah Debda	ARO8LVR1187B9A0DE5
Deckard	ARO9IJB1187B9939D0
Nolwenn Leroy	ARO9XCZ1187B99C255
UFO	AROATPL1187FB48E12
Stars Like Fleas	AROBERX1187B9B437A
Funeral For A Friend	AROBHK51187B9AD82B
Ed Bruce	AROBI4X1187B99550D
Walter Jackson	AROBQ0B1187FB404F6
A Day To Remember	AROBSHL1187B9AFB01
Joey McIntyre	AROBVNV1187FB3F36C
Steven Halpern	AROC6N61187FB40B14
Small Faces	AROCBZZ11E2835D652
Tim Hughes	AROCP781187B98E2A3
Ramesses	AROCXGR1187FB511B2
Klubbingman feat. Beatrix Delgado	AROD1VN1187B9B377F
Nick Cave & The Bad Seeds	ARODBRG1187FB3FD99
Sergio Mendes / Black Eyed Peas	ARODFDS1187FB57348
The Last Vegas	ARODHHS1187FB37814
Terror Fabulous	ARODMZJ1187B9ACE8E
The Baltimore Consort	ARODOO01187FB44F4A
Eddie Cano	ARODP5P1187FB40142
Lost Boyz	AROEL1B1187B988B90
The Lord Henry	AROENEQ11F4C8451B1
Midnight Fish	AROETEJ122988EFAC7
Milieu	AROEVV91187B9B7F4F
Selena	AROF4LP1187FB41C51
Pelle Carlberg	AROF8OV1187FB55B85
Boards of Canada	AROG07L1187FB4C826
Benabar	AROGAPH1187B98CF9C
Mil	AROGHQQ1187B9890E3
Deep Puddle Dynamics	AROGN2E1187B98D292
Electrostatic	AROGO6K1187B992A39
Christos Dantis	AROGWRA122988FEE45
Yung Joc	AROHMXL1187B9AF4B2
Melanie And The Secret Army	AROHUUU1269FB35937
Kokane	AROI2SN1187B98E9FD
Mish Mash	AROI96Z1187B9A5304
Mario Rosenstock	AROIHOI122988FEB8E
Dead Prez	AROIIF91187FB4F2D5
BLEED THE SKY	AROIL3N1187B9A9975
Pinch feat. Rudey Lee	AROJ4RQ1187FB50102
The Chap	AROJAG11187B9B71A3
Mademoiselle Sane	AROJVWY1187B9A826C
Four Tet	AROKAO61187FB38105
Mindless Self Indulgence	AROKDJ41187B9A7700
Dennis O'Neill	AROKPWU11F50C48F1B
Stellar Kart	AROL78E1187B9B98A1
Melvins	AROLDZG1187FB50AFB
An Cafe	AROLMXS1241B9C6915
Erick Sermon	AROLNOH1187FB39845
Sound 5	AROLWYT1187B990823
Ashes to Ashes	AROLZEM1187B9A805E
Mae West	AROMB601187B991317
Jeff Wahl	AROMMO41187B99F8FF
Margaret Smith	AROMMVN11F50C50607
Fiona	ARON0YP1187FB4B465
Cockney Rejects	ARONPP01187B995FB5
Captain Beefheart & The Magic Band	ARONRBJ11F50C49E81
Missy Higgins	AROOKC21187B9AE85C
George Faith	AROP23Q1187B992697
Festival	AROP6331187FB398F7
Khold	AROPBVQ1187FB36581
Out Of The Grey	AROPC1B1187FB567E3
Doniki	AROPU0111C8A414FF6
J.C. Lodge	AROPZYT11F4C83EFFA
Kékélé	AROQ9OT1187B99E88D
Mario Piu'	AROQWIB11F4C83E5DC
Carlos Jimenez	ARORDXJ122ECCBB264
Danielle Bollinger	ARORFIN1187FB3BE5C
Epitaph	ARORFTD1187B99F7D4
De La Ghetto	ARORSBT11F50C4A96B
The Clancy Brothers;Tommy Makem	AROSGVP1187B9B011F
Van Gelder	AROSH7P1187B9B4D11
Ice Cube	AROSI8L1187B9ACD43
Sonora Carruseles	AROSW2I1187FB44866
Jill Paquette	AROTFS71187B99F243
DJ Quik	AROTIMO1187FB532BF
Shapeshifters	AROU5DG1187FB562B5
Willie Bobo	AROUOZZ1187B9ABE51
Charlie Cruz	AROVE3N1187FB44DAD
Hot Club Of Cowtown	AROVJWM1187B98E649
Gus Viseur	AROVSYC119B3403921
George Hamilton IV	AROVY9L1187FB3A97C
The Motors	AROW3XO1187B989E72
Byzantine	AROW4VK1187B999DED
Black Box	AROWNZP1187FB3C028
Bone Loc	AROWQXK1269FB333D9
Kol Simcha	AROY0LJ1187B99654D
Steve Vai	AROY6XW1187B991121
Jarvis Church	AROYBLU1187B99A255
Robin Beanland	AROYTOV1187FB4C7F8
Rainforest Trio	AROZFLY11F50C4F54F
John Digweed	AROZNFA1187B99D367
Yami Bolo	ARP06GY1187B98B0F0
Los Originales De San Juan	ARP07GD1187B9B9DA4
Douglas Miller	ARP0VU91187B9AE375
Perez Prado_ His Orchestra	ARP1M531187B9B19AC
Ernest Ranglin / Floyd Lloyd	ARP23RL1187FB497FE
Angélica María	ARP2TO91187B9913EA
Vanessa Bell Armstrong	ARP32X81187B99EBF5
Aswad	ARP39OU1187FB4D543
Sukshinder Shinda	ARP3CRB1187FB410B1
Aram Shelton	ARP4FAI1187FB3E49E
Forensics	ARP4QQS1187B998E46
Jimmy Burns	ARP5MSK1187B99A54C
Jimmie Davis	ARP5P651187FB5397F
Mitch Ryder & Engerling	ARP6N5A1187B99D1A3
The Embarrassment	ARP6RUO1187FB3F1CF
Who Made Who	ARP72BU1187B99CD9A
Múm	ARP7AOI1187FB518B4
Pretty Boy Floyd	ARP7DLV1187FB4EF07
Phantom Planet	ARP7ILI1187B9AE9F7
Carl Doy with NZSO	ARP8TSJ1187FB54852
Rene Touzet	ARP90NR1187B990ECA
Semisonic	ARP96FM1187B9AEA77
Jean Marc Thibault	ARP998V1187B99DFA3
Ulytau	ARP9QX11187FB50EEB
Nickelback	ARPAAHK1187B9ABB00
Bacilos	ARPAAPH1187FB3601B
Fred Locks	ARPAH7U1187B9A308F
Nana Mouskouri	ARPAL0H1187B990A8E
Happy Mondays	ARPATQ21187B9ACAFC
Marga Gomez	ARPB4TX1187B98DDEA
Tommy McLain	ARPBKZF1187B996BD7
Tiny Tim	ARPBNLO1187FB3D52F
Blanks77	ARPBOCU11F50C4B49B
The Game	ARPBTRI1187FB52457
John Cephas & Phil Wiggins	ARPC5161187B9AF35C
Dyango	ARPCDZM1187B996876
Eddie Palmieri	ARPCEWC11F4C83EEA7
Herbstrock	ARPCRUC124549A44E6
THE AD LIBS	ARPDMSB1187FB5596F
Usher	ARPDVPJ1187B9ADBE9
New Roanoke Jug Band	ARPEJMN11F4C84080E
Limbonic Art	ARPEPWU1187FB55B71
Slim Harpo	ARPEUYM1187FB4A97A
Lupe Fiasco	ARPFHN61187FB575F6
Tex Williams	ARPFKK81187B99878D
Nicky B	ARPGCHN1187B9A2831
Giorgos Tsalikis	ARPGOAF1187B98F677
MDO	ARPGPI51187B98F1EC
Chaotica	ARPGPI81187B98AEEA
Noel Harrison	ARPGQ9A1187FB4D0AD
Guitar Shorty	ARPGT071187B9A6512
Temple Of The Dog	ARPGTHP1187B9AC284
Owsley	ARPGYM11187FB4B1E1
Taste	ARPH0O91187B99706D
Sara Melson	ARPHDQC11EBCD7802B
Franco	ARPHH7Z1187B9B6A3A
Deathstar	ARPINYO12454A2E4AB
Humble Pie	ARPISA41187FB3DE42
Curt Bois	ARPJMMD1187FB4BD47
Sylvester Weaver	ARPJNT81187B98AD36
Pete Bamboo	ARPJQLM1269FCCFBFF
Billie Ray Martin Feat. Ann Peebles	ARPJTI51187B9B45FB
Roger Reynolds	ARPK1CM1187B9B6B9C
Hatebreed (int License)	ARPKATM1187B9B76E6
The Charms	ARPKGV01187B9939F5
The Ataris	ARPKK761187FB4D53C
Death SS	ARPKLK81187FB42AC9
Sane Band	ARPKMIM1187FB397DE
Le Vangle	ARPKPQP1241B9C7F9A
Danny Davis & The Boys	ARPKYQU1187B9A062F
Superchumbo	ARPLE851187B9B2B7C
US Coast Guard Band	ARPMJGA11F4C83BDFE
Guitar Slim	ARPN0NC1187B991591
Sui Generis	ARPNDSH1187B9B942F
Dark Shadows	ARPNJUD122BCFCB9B4
2-Gether feat. Sarinah	ARPNQ6G1187FB3E286
Eluveitie	ARPNY981187B9ACB75
DJ Spinn	ARPOPBQ11F4C83D36D
Ed Calle	ARPOQKS1187B988FE2
Samba Trio	ARPOTDD124207839D1
Jimmy Nelson	ARPOV8N1187FB4D78F
Junie	ARPOWQJ1187B9A2347
Marco Demark feat. Peter Millwood	ARPP6J4119B8668086
Mr Dubz	ARPPIDW1269FB37D97
Mercedes Castro	ARPPTNG11F50C482A3
Bert Kaempfert And His Orchestra	ARPPURC1187B990FB7
Butthole Surfers	ARPQ4Z01187FB3A736
Cheri Keaggy	ARPQ9MD1187FB3D29A
Los Salvajes	ARPQWQ41187FB3E8A1
The Incurables	ARPRQSD12086C16679
Fredi	ARPTC441187FB3AEBF
Chuck Wicks	ARPTC8L119B340323E
Flowin Immo et Les Freaqz	ARPTHEV123E29C17B3
Mighty Diamonds	ARPTJHV11F4C83EF53
Kris Gruen	ARPTOWL11F50C47FB8
Aynsley Lister	ARPTYXP1187B9A1B86
Dishwalla	ARPTZO31187B9AB533
Art Ensemble Of Chicago	ARPU5CQ1187FB4469F
John Mayall	ARPUBU61187B98A4E6
Gov't Mule	ARPUEAL1187FB57814
Nybbl	ARPUHKM1187B99F205
André Minvielle	ARPUTNP1187B9AA71B
DJ Taz	ARPV8QO1187B98B77F
Cinder	ARPVFV91187B98BB94
Mr. Kilombo	ARPVGYY1269FCD5E98
Willie Colon	ARPVMJZ1187FB48D2D
PitchBlack	ARPVRUC1187FB4F1DE
Akissa	ARPWJAM11F4C846DF4
Yiannis Tassios	ARPWMGF1269FB25878
Theodore Shapiro	ARPWZPV1187FB51DCF
Clannad	ARPXDY61187B9AD0A8
Natural Elements	ARPYBWQ1187B989C0D
At The Gates	ARPYIBX1187B9B113E
Virgil Moorefield	ARPYQNG1187FB4AF63
Sirka Ragnar	ARPYTUA1257509E91A
Huey Dunbar	ARPZBNS1187B98E279
Eldar	ARPZIIA1187FB4CB9F
Plagia	ARPZPET1252CCF9386
Rick Snel	ARPZRFT12086C12690
V Sinizter	ARPZXOL11F50C4F5DB
A Static Lullaby	ARQ05GM1187B990512
Mush	ARQ0BG21187B99ED8F
Everyday Sunday	ARQ0BZY1187B99F093
Mistress	ARQ0HOT1187B9A25FA
Rajery	ARQ0JU31187B99B2B5
Future Leaders of the World	ARQ0TN01187FB4A19E
Hins Cheung	ARQ2PMX1187FB38D62
Steinski	ARQ30G91187B9B8C12
Dario Marianelli	ARQ3VBJ1187FB3FE55
QBO	ARQ4E5R1187B9B3A3E
Jean Segurel	ARQ4OZM1187B991229
Deborah Coleman	ARQ6DNW1187FB4DF1D
Kalibas	ARQ6QOK1187B9B0A2E
Black Flag	ARQ76LG1187B9ACD84
Charanga Forever	ARQ7XJG1187B991CEC
Gloria De Haven	ARQ8FR81187FB58D27
Grandpa Jones	ARQ91R31187FB38A88
Tayfun	ARQ94H11187FB533BD
John Davis	ARQ9BO41187FB5CF1F
Ill Nino	ARQATWU1187B98EE26
UKW	ARQAXT91187B99103A
Tresenlesen	ARQB8PN1187B98E6C4
Jo Privat	ARQC4R31187B9A0D88
George Jones	ARQCFI11187FB5AE43
Luiz Bonfa	ARQCHDN1187FB4C7C2
The Secret Life of Teenage Girls	ARQCMZ01187B99342C
Paris Musette	ARQCYDK122BCFCC606
Anthony Watson	ARQDHPO1187B9A9F7C
Junior Parker	ARQDONM1187B9BA1AD
Fredericks_ Goldman_ Jones	ARQDTOS12086C11443
Zeromancer	ARQDWBG1187B9891D7
Gertrudis	ARQDYV0119B866800F
Toby Love featuring Julio Voltio	ARQEPTZ1187FB4CD36
Morel	ARQESNI1187FB511EE
Karan Casey	ARQF6NE1187FB55EF7
Dave Brockie Experience	ARQFKVO1187B9B1777
Sapo	ARQFPCY1187FB552CE
Roger McGuinn	ARQFPFK1187FB533E1
Gabinete Caligari	ARQGNEN1187FB4494C
Jimmy Wakely	ARQGYP71187FB44566
Bomb Squad	ARQHJLT11F50C4C101
Jay Pérez	ARQHLIO1187B98AA6A
Götterdämmerung	ARQI3OI1187B99DB1A
The Ocean	ARQI60P1187FB464C9
Laidback Luke & Diplo	ARQIAEA1187FB4F9F9
Arthur Fiedler;Earl Wild;Pasquale Cardillo	ARQIB731187FB3BE17
Kitty Wells	ARQILMW1187B9890DA
Cumberland Quartet	ARQIWOW11F4C840FF1
Thirst	ARQJBXN1187B9B11D9
Francis Dhomont	ARQKBSH1187B9B4B99
Baby D	ARQKXX41187FB4EB0E
Nic Endo	ARQL2SZ1187B99244B
Belami	ARQM3XA1187B9A1ED6
Mr Brown	ARQMTJR1187FB42BB5
Josh White	ARQMYTM1187FB4678C
Channel Live	ARQN3MO1187B98A811
Jane's Addiction	ARQOATR1187B9AE959
The Verve Pipe	ARQOC971187B9910FA
The Bongo Man	ARQOVNR1241B9C5050
Acorps de Rue	ARQPSAB1269FCD243F
The Sensational Alex Harvey Band	ARQPT7O1187B9AAF4F
Ana Nikolic	ARQPWTM12420783719
Dynamix	ARQQ2VE1187B991D97
Lester Bowie	ARQQARA1187FB3F2AB
Jazz Crusaders	ARQQCFZ11F4C84217F
Chris Camozzi	ARQQFIQ1187B99DB43
Bert Kaempfert	ARQQP3Z1187FB5707B
Fiasko	ARQQSZK1187B99F854
Connemara Stone Company	ARQQZEQ1187FB3EAC0
La Mancha De Rolando	ARQR8Y51187B9B8E9C
Chelsea	ARQRD391187FB5515A
A Tundra	ARQRDOM1264D13A4E5
Cake	ARQRQRA12131B4B5A8
Konstantinos Galanos	ARQSZLT124207825BA
Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey	ARQTSDN1187FB41222
4 Skins	ARQUFQK11F4C83C0D8
Linkin Park	ARQUMH41187B9AF699
Brian Littrell	ARQVC1L1187FB440DE
Mau Mau	ARQVLQJ1187B98F11F
Marcel Mouloudji	ARQVTCN11E2835DFFD
Twenty 4 Seven	ARQVZ7F1187FB57CC9
Mal De Ojo	ARQWHQV122988FCC57
Barrio Obrero	ARQWJ1D1187B990964
The Insects	ARQX3GF1187FB4F18B
Spiral Stairs	ARQXAGC12472CE2BBD
Bobbie Gentry	ARQXAUH1187B9BA010
DAVE MATTHEWS BAND	ARQXC7V1187FB4DA9E
Diego Vasallo	ARQXGWX11F50C49BC7
Since The Flood	ARQXJW51187B9AEE27
Sonny James	ARQXM2T1187B98FF32
Soul Asylum	ARQXR6R1187FB46FD6
Auf Der Maur	ARQY95Q1187FB3E53A
Barry Künzel	ARQZ3MW1187B99C9B1
Nightswimmer	ARQZOCL1241B9C85AF
John P. Kee	ARQZRQ11187B9A5918
The Stolen Minks	ARQZTGO11E8F5C0768
Erja Lyytinen	ARQZY2A1187B9B7604
Leeroy Stagger	ARR035B1187B99EF11
The All-American Rejects	ARR1R5V1187FB4D234
Minnie Riperton	ARR2BHS1187B9B8FA7
Kate Clinton	ARR2NH51187B98CE4C
The Field Mice	ARR2TI31187FB380FE
The Cufflinks	ARR322V1187FB4F9CB
Muse	ARR3ONV1187B9A2F59
Stern	ARR40ZV1187B9A10A8
Nicholas Hooper	ARR46IW1187FB51C2E
The Perrys	ARR575U1187B98FB97
Restless Heart	ARR5CEB1187FB5A3FF
David Phelps	ARR6CVD1187FB3F2BF
R.E.M.	ARR6LWJ1187FB44C8B
Mando Diao	ARR6MOS1187B994C51
Novika	ARR6VH41187FB46862
Pee Wee Crayton	ARR7YYN1187FB5C015
Michael Landau	ARR88SE1187B9B515D
Eddie Boyd	ARR8AIK1187B9A0BCE
House Of Lords	ARR8B8W1187B9AE0B4
Jody Bernal	ARR9LP21187B9BA390
Boyz II Men	ARR9XGB1187B9912E6
Leila Chicot	ARR9XHK1187FB3894D
Bare Jr.	ARRA2F91187B9B4061
30 Seconds To Mars	ARRBF3M1187FB4D59F
Marcie Blane	ARRBINW1187B98AE6D
Eddie and the Subtitles	ARRBT8X1187FB3D242
Taking Dawn	ARRBTUP1242077FA75
Bruce Rowland	ARRC2JF1187B9B6A93
Manolis Famellos & I Podilates	ARRCDBV12454A42B90
Janice Robinson	ARRCKE61187B99377F
Farlow-Kirch Band	ARRDGGE11F4C843F32
Grizzly Bear	ARRDRI71187FB46EAA
Frankie Negron	ARRE5MX1187B992292
Les Hou-Lops	ARRESZG1187B9A3FBF
Artie Fishel & The Promised Band	ARRFTTO1241B9C8C96
Bowen_ Robin Huw	ARRGDPV122BCFCB7F2
J-MACK	ARRGJY81187B9B2878
Bongzilla	ARRH2S81187B98C8AA
Kanye West	ARRH63Y1187FB47783
Freddie Roulette	ARRHLSD11F4C845076
Dynamite Deluxe	ARRHVGT1187B98D603
Johnny Otis	ARRHVVL1187B991E41
Melatonin	ARRHXNC1187B98C169
Sofi Marinova	ARRHZLW11E2835E799
Esperanza Spalding / Leo Genovese	ARRI5MR1187FB47CAB
8Ball & MJG	ARRIIUT12131B4B784
Wyclef Jean	ARRJ3UC1187FB579D7
Sergio Dalma	ARRJFJ31187B9961EF
Casiotone For The Painfully Alone	ARRJNTE1187FB44E12
Los Rumberos Catalanes	ARRKDGI122988FCC3C
Jongo Trio	ARRLCY71187B9A0FC6
Junior Kimbrough	ARRM70G1187B9A7F64
Jacques Ferchit	ARRMOXN122988EE92C
Galactic	ARRNO111187B9B3FC9
Legion Of Green Men	ARRO4O51187B993066
L.a. Dream Team	ARROKMI1187B9B42D0
The Advantage	ARROLGK1187FB5738D
Talking Heads	ARROQSO1187B9AEB80
Cristina Pato - Mutenrohi	ARROTQN1187B98FAF0
Atom	ARROUEA1187FB4AA0F
From Dying Skies	ARRP4SJ11C8A414CFA
Z.Z. Hill	ARRPCKN1187FB5BA2F
Oldelaf et Monsieur D	ARRPFCU1187FB5402E
Aceyalone	ARRPOUR1187FB4D0BA
King Tee	ARRQWQW1187FB49844
Lonnie Brooks	ARRR4Y81187FB524CE
Erin O'Donnell	ARRR7RO1187B98A6EC
Radney Foster	ARRRVMG1187FB532AC
Nicho Hinojosa	ARRS5961187B99F9DE
Kevin Max	ARRSIQ11187B98F216
Ocho y Media	ARRSNAA11F50C49717
Freddie King	ARRT66G1187FB3DDF9
Tony Tuff	ARRTI6E1187B9A661D
Power Pill Fist	ARRTJ3W1187B993212
Will Pan	ARRTP2G1187B9AF916
Scott Weiland	ARRTQ3Y1187B9AC835
Los Barón De Apodaca	ARRU3BE1187FB39218
Blind Willie McTell	ARRU9GR1187FB43F56
Cyndi Wang	ARRUGT71187B98F222
Ashtrax	ARRV3LG1187B989905
Little Eva	ARRVGAX1187FB4D745
California Oranges	ARRVIZY1187FB41246
Roommate	ARRVPI51187B9A1F1B
Orquesta Aragón	ARRVUWA1187B9A0FE2
Pacha Massive	ARRW6DJ1187FB50A67
Martha Wainwright	ARRWAD71187FB3FE44
Jimmy McCracklin	ARRWDU31187B9B5656
Lou Ann Barton	ARRWQW61187FB5B301
Jackie Davis	ARRX4FO1187FB58DD6
The Business	ARRXADQ1187FB38F22
The Paynes	ARRXEJJ11F4C841087
G-Unit	ARRXG5Y1187B9AA016
Grup Knar	ARRXNGN124207835CB
Gran Coquivacoa	ARRXPRY1187B9A8B34
Click / Click_ M_Ferri	ARRYTVF1187FB4A460
Maddox Brothers and Rose	ARRYZAA11F4C83B663
Ray Pillow	ARRZFUG1187B98AD42
Los Cumbieros Del Sur	ARRZNBD122C867517B
Devine and emilyPLAY	ARRZNPS124207806FA
Arctique	ARRZQZE1241B9CBFBB
You Should Go Ahead	ARRZXQX1187FB45A0A
Rachel Portman	ARRZZRW1187B9A06E3
Life In Your Way	ARS03Y81187B98E6ED
Maximilian Hecker	ARS0W831187B9AF0B7
Art Ensemble Of Chicago	ARS10A81187B9B6E16
Winston Reedy	ARS1DCR1187B9A4A56
The New York Dolls	ARS1OWB1187B99EEAD
Vilma Palma e Vampiros	ARS26BQ1187B99466D
Indigenous	ARS2FUA1187B9ADABF
X	ARS2KW51187B9B556E
Mase	ARS2W231187B99EDEC
